Nikita,1373076930, /hello
Nikita,1373076930, /time
Nikita,1373076930, /help
Nikita,1373076930, /sum
Nikita,1373076930, /sum 10 102020
Nikita,1373076930, /help
Nikita,1373076930, /diff 948 85
Nikita,1373076930, /div 7588 98
